,index,topic_idx
7116,52770,3
7117,52771,4
7118,52772,4
7119,52773,4
7120,52774,1
7121,52775,4
7122,52776,6
7123,52777,4
7124,52778,3
7125,52779,5
7126,52780,3
7127,52781,5
7128,52782,1
7129,52783,4
7130,52784,3
7131,52785,2
7132,52786,1
7133,52787,5
7134,52788,4
7135,52789,3
7136,52790,4
7137,52791,3
7138,52792,6
7139,52793,5
7140,52794,5
7141,52795,6
7142,52796,4
7143,52797,3
7144,52798,3
7145,52799,2
7146,52800,2
7147,52801,0
7148,52802,4
7149,52803,6
7150,52804,3
7151,52805,1
7152,52806,0
7153,52807,6
7154,52808,6
7155,52809,5
7156,52810,1
7157,52811,3
7158,52812,0
7159,52813,1
7160,52814,6
7161,52815,6
7162,52816,5
7163,52817,4
7164,52818,4
7165,52819,5
7166,52820,5
7167,52821,3
7168,52822,1
7169,52823,3
7170,52824,3
7171,52825,5
7172,52826,6
7173,52827,3
7174,52828,3
7175,52829,4
7176,52830,5
7177,52831,5
7178,52832,4
7179,52833,4
7180,52834,5
7181,52835,4
7182,52836,0
7183,52837,2
7184,52838,0
7185,52839,1
7186,52840,4
7187,52841,4
7188,52842,4
7189,52843,6
7190,52844,0
7191,52845,3
7192,52846,0
7193,52847,0
7194,52848,5
7195,52849,1
7196,52850,6
7197,52851,4
7198,52852,3
7199,52853,5
7200,52854,1
7201,52855,4
7202,52856,6
7203,52857,6
7204,52858,6
7205,52859,3
7206,52860,5
7207,52861,4
7208,52862,6
7209,52863,3
7210,52864,6
7211,52865,2
7212,52866,4
7213,52867,3
7214,52868,2
7215,52869,6
7216,52870,5
7217,52871,5
7218,52872,4
7219,52873,1
7220,52874,4
7221,52875,3
7222,52876,6
7223,52877,3
7224,52878,2
7225,52879,2
7226,52880,4
7227,52881,0
7228,52882,5
7229,52883,0
7230,52884,6
7231,52885,1
7232,52886,5
7233,52887,5
7234,52888,5
7235,52889,1
7236,52890,5
7237,52891,5
7238,52892,3
7239,52893,3
7240,52894,1
7241,52895,2
7242,52896,5
7243,52897,1
7244,52898,6
7245,52899,0
7246,52900,6
7247,52901,1
7248,52902,4
7249,52903,5
7250,52904,3
7251,52905,2
7252,52906,1
7253,52907,2
7254,52908,3
7255,52909,6
7256,52910,6
7257,52911,2
7258,52912,4
7259,52913,4
7260,52914,3
7261,52915,1
7262,52916,6
7263,52917,6
7264,52918,0
7265,52919,5
7266,52920,2
7267,52921,0
7268,52922,6
7269,52923,1
7270,52924,1
7271,52925,4
7272,52926,6
7273,52927,5
7274,52928,6
7275,52929,0
7276,52930,4
7277,52931,5
7278,52932,6
7279,52933,0
7280,52934,0
7281,52935,5
7282,52936,0
7283,52937,1
7284,52938,1
7285,52939,4
7286,52940,4
7287,52941,5
7288,52942,1
7289,52943,6
7290,52944,6
7291,52945,4
7292,52946,5
7293,52947,1
7294,52948,3
7295,52949,2
7296,52950,6
7297,52951,5
7298,52952,3
7299,52953,1
7300,52954,1
7301,52955,5
7302,52956,4
7303,52957,4
7304,52958,2
7305,52959,3
7306,52960,1
7307,52961,4
7308,52962,0
7309,52963,0
7310,52964,0
7311,52965,3
7312,52966,3
7313,52967,2
7314,52968,1
7315,52969,2
7316,52970,5
7317,52971,3
7318,52972,3
7319,52973,5
7320,52974,6
7321,52975,4
7322,52976,6
7323,52977,5
7324,52978,3
7325,52979,5
7326,52980,2
7327,52981,5
7328,52982,3
7329,52983,4
7330,52984,0
7331,52985,1
7332,52986,2
7333,52987,0
7334,52988,0
7335,52989,0
7336,52990,3
7337,52991,2
7338,52992,2
7339,52993,4
7340,52994,5
7341,52995,0
7342,52996,5
7343,52997,1
7344,52998,3
7345,52999,6
7346,53000,0
7347,53001,1
7348,53002,1
7349,53003,5
7350,53004,0
7351,53005,0
7352,53006,6
7353,53007,2
7354,53008,3
7355,53009,0
7356,53010,2
7357,53011,4
7358,53012,3
7359,53013,4
7360,53014,2
7361,53015,3
7362,53016,1
7363,53017,3
7364,53018,5
7365,53019,1
7366,53020,1
7367,53021,0
7368,53022,5
7369,53023,2
7370,53024,5
7371,53025,4
7372,53026,1
7373,53027,3
7374,53028,3
7375,53029,5
7376,53030,4
7377,53031,1
7378,53032,1
7379,53033,1
7380,53034,4
7381,53035,1
7382,53036,3
7383,53037,0
7384,53038,6
7385,53039,1
7386,53040,3
7387,53041,4
7388,53042,3
7389,53043,4
7390,53044,5
7391,53045,3
7392,53046,0
7393,53047,0
7394,53048,3
7395,53049,1
7396,53050,4
7397,53051,0
7398,53052,6
7399,53053,4
7400,53054,1
7401,53055,0
7402,53056,4
7403,53057,4
7404,53058,1
7405,53059,4
7406,53060,6
7407,53061,0
7408,53062,2
7409,53063,0
7410,53064,4
7411,53065,6
7412,53066,3
7413,53067,5
7414,53068,5
7415,53069,0
7416,53070,2
7417,53071,2
7418,53072,5
7419,53073,5
7420,53074,4
7421,53075,1
7422,53076,5
7423,53077,4
7424,53078,4
7425,53079,2
7426,53080,3
7427,53081,6
7428,53082,2
7429,53083,0
7430,53084,5
7431,53085,4
7432,53086,1
7433,53087,4
7434,53088,6
7435,53089,5
7436,53090,6
7437,53091,4
7438,53092,4
7439,53093,1
7440,53094,3
7441,53095,0
7442,53096,2
7443,53097,5
7444,53098,6
7445,53099,6
7446,53100,0
7447,53101,2
7448,53102,5
7449,53103,4
7450,53104,1
7451,53105,1
7452,53106,0
7453,53107,5
7454,53108,0
7455,53109,2
7456,53110,6
7457,53111,0
7458,53112,0
7459,53113,1
7460,53114,0
7461,53115,3
7462,53116,1
7463,53117,4
7464,53118,6
7465,53119,5
7466,53120,1
7467,53121,4
7468,53122,0
7469,53123,0
7470,53124,0
7471,53125,4
7472,53126,4
7473,53127,5
7474,53128,6
7475,53129,4
7476,53130,4
7477,53131,1
7478,53132,5
7479,53133,2
7480,53134,3
7481,53135,4
7482,53136,1
7483,53137,1
7484,53138,5
7485,53139,6
7486,53140,0
7487,53141,5
7488,53142,2
7489,53143,0
7490,53144,6
7491,53145,5
7492,53146,4
7493,53147,3
7494,53148,4
7495,53149,0
7496,53150,5
7497,53151,0
7498,53152,2
7499,53153,2
7500,53154,5
7501,53155,5
7502,53156,1
7503,53157,2
7504,53158,1
7505,53159,2
7506,53160,0
7507,53161,3
7508,53162,4
7509,53163,2
7510,53164,4
7511,53165,4
7512,53166,0
7513,53167,3
7514,53168,4
7515,53169,1
7516,53170,5
7517,53171,6
7518,53172,1
7519,53173,5
7520,53174,0
7521,53175,5
7522,53176,6
7523,53177,3
7524,53178,4
7525,53179,1
7526,53180,0
7527,53181,0
7528,53182,3
7529,53183,4
7530,53184,3
7531,53185,3
7532,53186,2
7533,53187,2
7534,53188,1
7535,53189,5
7536,53190,3
7537,53191,1
7538,53192,0
7539,53193,3
7540,53194,3
7541,53195,1
7542,53196,4
7543,53197,1
7544,53198,3
7545,53199,2
7546,53200,1
7547,53201,5
7548,53202,5
7549,53203,4
7550,53204,1
7551,53205,4
7552,53206,4
7553,53207,6
7554,53208,3
7555,53209,0
7556,53210,5
7557,53211,6
7558,53212,4
7559,53213,3
7560,53214,6
7561,53215,6
7562,53216,0
7563,53217,4
7564,53218,0
7565,53219,3
7566,53220,6
7567,53221,1
7568,53222,4
7569,53223,3
7570,53224,5
7571,53225,5
7572,53226,1
7573,53227,4
7574,53228,5
7575,53229,3
7576,53230,6
7577,53231,3
7578,53232,4
7579,53233,5
7580,53234,2
7581,53235,0
7582,53236,6
7583,53237,0
7584,53238,2
7585,53239,5
7586,53240,3
7587,53241,3
7588,53242,6
7589,53243,1
7590,53244,6
7591,53245,2
7592,53246,1
7593,53247,0
7594,53248,4
7595,53249,4
7596,53250,3
7597,53251,1
7598,53252,1
7599,53253,4
7600,53254,1
7601,53255,4
7602,53256,4
7603,53257,6
7604,53258,0
7605,53259,5
7606,53260,6
7607,53261,4
7608,53262,1
7609,53263,3
7610,53264,3
7611,53265,2
7612,53266,5
7613,53267,3
7614,53268,1
7615,53269,2
7616,53270,3
7617,53271,2
7618,53272,1
7619,53273,2
7620,53274,5
7621,53275,4
7622,53276,5
7623,53277,6
7624,53278,4
7625,53279,5
7626,53280,6
7627,53281,4
7628,53282,6
7629,53283,5
7630,53284,5
7631,53285,4
7632,53286,6
7633,53287,0
7634,53288,5
7635,53289,3
7636,53290,6
7637,53291,2
7638,53292,4
7639,53293,4
7640,53294,6
7641,53295,2
7642,53296,6
7643,53297,1
7644,53298,2
7645,53299,2
7646,53300,2
7647,53301,5
7648,53302,3
7649,53303,5
7650,53304,2
7651,53305,4
7652,53306,5
7653,53307,2
7654,53308,4
7655,53309,0
7656,53310,3
7657,53311,3
7658,53312,0
7659,53313,5
7660,53314,3
7661,53315,1
7662,53316,2
7663,53317,1
7664,53318,6
7665,53319,5
7666,53320,4
7667,53321,6
7668,53322,2
7669,53323,2
7670,53324,5
7671,53325,3
7672,53326,5
7673,53327,0
7674,53328,3
7675,53329,4
7676,53330,5
7677,53331,6
7678,53332,4
7679,53333,5
7680,53334,2
7681,53335,3
7682,53336,6
7683,53337,0
7684,53338,5
7685,53339,3
7686,53340,5
7687,53341,1
7688,53342,4
7689,53343,4
7690,53344,4
7691,53345,0
7692,53346,3
7693,53347,1
7694,53348,0
7695,53349,4
7696,53350,5
7697,53351,4
7698,53352,5
7699,53353,3
7700,53354,2
7701,53355,3
7702,53356,3
7703,53357,2
7704,53358,2
7705,53359,0
7706,53360,4
7707,53361,3
7708,53362,5
7709,53363,2
7710,53364,4
7711,53365,3
7712,53366,3
7713,53367,3
7714,53368,6
7715,53369,6
7716,53370,6
7717,53371,0
7718,53372,3
7719,53373,2
7720,53374,6
7721,53375,3
7722,53376,3
7723,53377,6
7724,53378,6
7725,53379,0
7726,53380,6
7727,53381,3
7728,53382,3
7729,53383,0
7730,53384,3
7731,53385,3
7732,53386,4
7733,53387,5
7734,53388,0
7735,53389,3
7736,53390,4
7737,53391,6
7738,53392,5
7739,53393,4
7740,53394,6
7741,53395,5
7742,53396,5
7743,53397,6
7744,53398,5
7745,53399,5
7746,53400,0
7747,53401,5
7748,53402,1
7749,53403,3
7750,53404,1
7751,53405,6
7752,53406,0
7753,53407,5
7754,53408,4
7755,53409,4
7756,53410,5
7757,53411,0
7758,53412,2
7759,53413,0
7760,53414,4
7761,53415,4
7762,53416,3
7763,53417,4
7764,53418,5
7765,53419,5
7766,53420,3
7767,53421,1
7768,53422,4
7769,53423,6
7770,53424,3
7771,53425,0
7772,53426,2
7773,53427,4
7774,53428,5
7775,53429,4
7776,53430,0
7777,53431,0
7778,53432,5
7779,53433,6
7780,53434,2
7781,53435,4
7782,53436,4
7783,53437,6
7784,53438,2
7785,53439,6
7786,53440,5
7787,53441,4
7788,53442,6
7789,53443,5
7790,53444,5
7791,53445,1
7792,53446,4
7793,53447,4
7794,53448,5
7795,53449,4
7796,53450,5
7797,53451,4
7798,53452,4
7799,53453,4
7800,53454,5
7801,53455,5
7802,53456,2
7803,53457,0
7804,53458,3
7805,53459,4
7806,53460,3
7807,53461,5
7808,53462,3
7809,53463,6
7810,53464,2
7811,53465,5
7812,53466,3
7813,53467,5
7814,53468,2
7815,53469,2
7816,53470,6
7817,53471,3
7818,53472,3
7819,53473,5
7820,53474,5
7821,53475,6
7822,53476,3
7823,53477,0
7824,53478,3
7825,53479,6
7826,53480,3
7827,53481,2
7828,53482,1
7829,53483,1
7830,53484,2
7831,53485,1
7832,53486,5
7833,53487,5
7834,53488,5
7835,53489,5
7836,53490,2
7837,53491,6
7838,53492,5
7839,53493,3
7840,53494,4
7841,53495,3
7842,53496,4
7843,53497,6
7844,53498,5
7845,53499,1
7846,53500,5
7847,53501,2
7848,53502,2
7849,53503,3
7850,53504,1
7851,53505,5
7852,53506,0
7853,53507,4
7854,53508,4
7855,53509,0
7856,53510,5
7857,53511,6
7858,53512,3
7859,53513,6
7860,53514,1
7861,53515,6
7862,53516,3
7863,53517,1
7864,53518,1
7865,53519,2
7866,53520,3
7867,53521,4
7868,53522,0
7869,53523,0
7870,53524,6
7871,53525,6
7872,53526,2
7873,53527,4
7874,53528,2
7875,53529,1
7876,53530,1
7877,53531,5
7878,53532,5
7879,53533,2
7880,53534,4
7881,53535,6
7882,53536,5
7883,53537,4
7884,53538,4
7885,53539,0
7886,53540,4
7887,53541,3
7888,53542,3
7889,53543,6
7890,53544,2
7891,53545,3
7892,53546,1
7893,53547,0
7894,53548,1
7895,53549,4
7896,53550,4
7897,53551,3
7898,53552,0
7899,53553,2
7900,53554,6
7901,53555,3
7902,53556,2
7903,53557,4
7904,53558,0
7905,53559,0
7906,53560,1
7907,53561,0
7908,53562,1
7909,53563,4
7910,53564,6
7911,53565,4
7912,53566,4
7913,53567,4
7914,53568,1
7915,53569,1
7916,53570,1
7917,53571,3
7918,53572,1
7919,53573,2
7920,53574,5
7921,53575,3
7922,53576,3
7923,53577,6
7924,53578,4
7925,53579,5
7926,53580,3
7927,53581,4
7928,53582,4
7929,53583,6
7930,53584,1
7931,53585,3
7932,53586,6
7933,53587,0
7934,53588,0
7935,53589,4
7936,53590,6
7937,53591,6
7938,53592,2
7939,53593,6
7940,53594,0
7941,53595,4
7942,53596,4
7943,53597,1
7944,53598,4
7945,53599,1
7946,53600,2
7947,53601,4
7948,53602,1
7949,53603,4
7950,53604,2
7951,53605,0
7952,53606,1
7953,53607,3
7954,53608,6
7955,53609,6
7956,53610,4
7957,53611,3
7958,53612,4
7959,53613,0
7960,53614,3
7961,53615,4
7962,53616,3
7963,53617,5
7964,53618,5
7965,53619,3
7966,53620,5
7967,53621,4
7968,53622,1
7969,53623,3
7970,53624,3
7971,53625,6
7972,53626,0
7973,53627,5
7974,53628,5
7975,53629,4
7976,53630,4
7977,53631,1
7978,53632,1
7979,53633,5
7980,53634,0
7981,53635,2
7982,53636,3
7983,53637,5
7984,53638,6
7985,53639,2
7986,53640,4
7987,53641,3
7988,53642,5
7989,53643,6
7990,53644,1
7991,53645,4
7992,53646,0
7993,53647,6
7994,53648,5
7995,53649,6
7996,53650,1
7997,53651,0
7998,53652,2
7999,53653,1
8000,53654,5
8001,53655,6
8002,53656,0
8003,53657,3
8004,53658,6
8005,53659,0
8006,53660,0
8007,53661,0
8008,53662,5
8009,53663,4
8010,53664,5
8011,53665,3
8012,53666,1
8013,53667,0
8014,53668,1
8015,53669,3
8016,53670,6
8017,53671,3
8018,53672,3
8019,53673,4
8020,53674,4
8021,53675,3
8022,53676,3
8023,53677,5
8024,53678,4
8025,53679,3
8026,53680,5
8027,53681,3
8028,53682,1
8029,53683,2
8030,53684,1
8031,53685,0
8032,53686,4
8033,53687,3
8034,53688,3
8035,53689,5
8036,53690,1
8037,53691,0
8038,53692,3
8039,53693,2
8040,53694,5
8041,53695,6
8042,53696,4
8043,53697,4
8044,53698,5
8045,53699,4
8046,53700,0
8047,53701,1
8048,53702,2
8049,53703,5
8050,53704,3
8051,53705,2
8052,53706,5
8053,53707,3
8054,53708,5
8055,53709,4
8056,53710,1
8057,53711,6
8058,53712,4
8059,53713,0
8060,53714,4
8061,53715,5
8062,53716,3
8063,53717,3
8064,53718,3
8065,53719,5
8066,53720,2
8067,53721,5
8068,53722,6
8069,53723,2
8070,53724,1
8071,53725,6
8072,53726,5
8073,53727,5
8074,53728,5
8075,53729,1
8076,53730,0
8077,53731,6
8078,53732,6
8079,53733,4
8080,53734,5
8081,53735,3
8082,53736,3
8083,53737,6
8084,53738,4
8085,53739,5
8086,53740,3
8087,53741,6
8088,53742,6
8089,53743,0
8090,53744,4
8091,53745,6
8092,53746,2
8093,53747,3
8094,53748,3
8095,53749,6
8096,53750,5
8097,53751,5
8098,53752,3
8099,53753,5
8100,53754,5
8101,53755,2
8102,53756,6
8103,53757,3
8104,53758,4
8105,53759,3
8106,53760,2
8107,53761,1
8108,53762,6
8109,53763,0
8110,53764,2
8111,53765,0
8112,53766,5
8113,53767,3
8114,53768,0
8115,53769,2
8116,53770,5
8117,53771,6
8118,53772,6
8119,53773,3
8120,53774,3
8121,53775,5
8122,53776,3
8123,53777,0
8124,53778,6
8125,53779,6
8126,53780,1
8127,53781,5
8128,53782,1
8129,53783,2
8130,53784,2
8131,53785,4
8132,53786,1
8133,53787,2
8134,53788,3
8135,53789,6
8136,53790,3
8137,53791,1
8138,53792,6
8139,53793,4
8140,53794,5
8141,53795,5
8142,53796,1
8143,53797,5
8144,53798,5
8145,53799,5
8146,53800,1
8147,53801,2
8148,53802,6
8149,53803,6
8150,53804,2
8151,53805,0
8152,53806,5
8153,53807,1
8154,53808,4
8155,53809,0
8156,53810,1
8157,53811,5
8158,53812,6
8159,53813,2
8160,53814,2
8161,53815,6
8162,53816,1
8163,53817,5
8164,53818,4
8165,53819,2
8166,53820,0
8167,53821,6
8168,53822,6
8169,53823,3
8170,53824,2
8171,53825,1
8172,53826,3
8173,53827,0
8174,53828,2
8175,53829,5
8176,53830,0
8177,53831,3
8178,53832,2
8179,53833,2
8180,53834,3
8181,53835,6
8182,53836,3
8183,53837,0
8184,53838,0
8185,53839,3
8186,53840,0
8187,53841,0
8188,53842,2
8189,53843,6
8190,53844,1
8191,53845,3
8192,53846,6
8193,53847,2
8194,53848,0
8195,53849,5
8196,53850,6
8197,53851,6
8198,53852,2
8199,53853,0
8200,53854,0
8201,53855,3
8202,53856,3
8203,53857,1
8204,53858,1
8205,53859,0
8206,53860,3
8207,53861,6
8208,53862,5
8209,53863,1
8210,53864,2
8211,53865,1
8212,53866,1
8213,53867,3
8214,53868,0
8215,53869,6
8216,53870,2
8217,53871,0
8218,53872,6
8219,53873,5
8220,53874,5
8221,53875,1
8222,53876,1
8223,53877,6
8224,53878,3
8225,53879,6
8226,53880,0
8227,53881,3
8228,53882,2
8229,53883,5
8230,53884,5
8231,53885,0
8232,53886,2
8233,53887,0
8234,53888,0
8235,53889,3
8236,53890,3
8237,53891,0
8238,53892,0
8239,53893,2
8240,53894,0
8241,53895,2
8242,53896,3
8243,53897,0
8244,53898,5
8245,53899,2
8246,53900,0
8247,53901,2
8248,53902,1
8249,53903,0
8250,53904,5
8251,53905,2
8252,53906,3
8253,53907,6
8254,53908,1
8255,53909,3
8256,53910,1
8257,53911,3
8258,53912,1
8259,53913,0
8260,53914,3
8261,53915,0
8262,53916,1
8263,53917,3
8264,53918,0
8265,53919,1
8266,53920,0
8267,53921,3
8268,53922,3
8269,53923,3
8270,53924,1
8271,53925,2
8272,53926,3
8273,53927,1
8274,53928,3
8275,53929,1
8276,53930,0
8277,53931,2
8278,53932,1
8279,53933,0
8280,53934,1
8281,53935,3
8282,53936,2
8283,53937,1
8284,53938,1
8285,53939,2
8286,53940,1
8287,53941,2
8288,53942,0
8289,53943,1
8290,53944,1
8291,53945,0
8292,53946,3
8293,53947,0
8294,53948,2
8295,53949,2
8296,53950,0
8297,53951,4
8298,53952,2
8299,53953,3
8300,53954,3
8301,53955,6
8302,53956,2
8303,53957,3
8304,53958,3
8305,53959,3
8306,53960,2
8307,53961,0
8308,53962,2
8309,53963,3
8310,53964,3
8311,53965,0
8312,53966,1
8313,53967,2
8314,53968,2
8315,53969,2
8316,53970,0
8317,53971,0
8318,53972,2
8319,53973,0
8320,53974,2
8321,53975,0
8322,53976,1
8323,53977,0
8324,53978,3
8325,53979,3
8326,53980,5
8327,53981,4
8328,53982,0
8329,53983,3
8330,53984,1
8331,53985,3
8332,53986,3
8333,53987,4
8334,53988,0
8335,53989,6
8336,53990,3
8337,53991,3
8338,53992,0
8339,53993,3
8340,53994,3
8341,53995,0
8342,53996,0
8343,53997,0
8344,53998,3
8345,53999,0
8346,54000,0
8347,54001,1
8348,54002,3
8349,54003,1
8350,54004,3
8351,54005,1
8352,54006,3
8353,54007,1
8354,54008,0
8355,54009,2
8356,54010,3
8357,54011,3
8358,54012,3
8359,54013,1
8360,54014,0
8361,54015,2
8362,54016,3
8363,54017,0
8364,54018,0
8365,54019,1
8366,54020,1
8367,54021,0
8368,54022,3
8369,54023,0
8370,54024,0
8371,54025,3
8372,54026,2
8373,54027,2
8374,54028,0
8375,54029,0
8376,54030,0
8377,54031,1
8378,54032,1
8379,54033,0
8380,54034,3
8381,54035,3
8382,54036,1
8383,54037,2
8384,54038,2
8385,54039,0
8386,54040,2
8387,54041,3
8388,54042,3
8389,54043,0
8390,54044,3
8391,54045,1
8392,54046,3
8393,54047,1
8394,54048,3
8395,54049,1
8396,54050,3
8397,54051,2
8398,54052,3
8399,54053,2
8400,54054,1
8401,54055,0
8402,54056,2
8403,54057,3
8404,54058,3
8405,54059,3
8406,54060,2
8407,54061,2
8408,54062,0
8409,54063,2
8410,54064,1
8411,54065,0
8412,54066,2
8413,54067,1
8414,54068,2
8415,54069,3
8416,54070,1
8417,54071,0
8418,54072,0
8419,54073,1
8420,54074,2
8421,54075,1
8422,54076,2
8423,54077,0
8424,54078,3
8425,54079,3
8426,54080,1
8427,54081,3
8428,54082,1
8429,54083,3
8430,54084,1
8431,54085,6
8432,54086,4
8433,54087,0
8434,54088,3
8435,54089,2
8436,54090,3
8437,54091,0
8438,54092,0
8439,54093,0
8440,54094,0
8441,54095,3
8442,54096,0
8443,54097,1
8444,54098,3
8445,54099,5
8446,54100,0
8447,54101,2
8448,54102,3
8449,54103,2
8450,54104,6
8451,54105,1
8452,54106,1
8453,54107,0
8454,54108,3
8455,54109,1
8456,54110,3
8457,54111,2
8458,54112,0
8459,54113,1
8460,54114,2
8461,54115,2
8462,54116,0
8463,54117,3
8464,54118,1
8465,54119,6
8466,54120,3
8467,54121,3
8468,54122,0
8469,54123,0
8470,54124,4
8471,54125,0
8472,54126,0
8473,54127,2
8474,54128,2
8475,54129,1
8476,54130,3
8477,54131,0
8478,54132,3
8479,54133,0
8480,54134,3
8481,54135,1
8482,54136,1
8483,54137,2
8484,54138,2
8485,54139,0
8486,54140,6
8487,54141,2
8488,54142,0
8489,54143,0
8490,54144,2
8491,54145,3
8492,54146,6
8493,54147,0
8494,54148,2
8495,54149,3
8496,54150,1
8497,54151,2
8498,54152,6
8499,54153,2
8500,54154,3
8501,54155,0
8502,54156,2
8503,54157,4
8504,54158,4
8505,54159,0
8506,54160,3
8507,54161,0
8508,54162,2
8509,54163,3
8510,54164,5
8511,54165,0
8512,54166,2
8513,54167,2
8514,54168,3
8515,54169,2
8516,54170,6
8517,54171,0
8518,54172,2
8519,54173,1
8520,54174,1
8521,54175,6
8522,54176,3
8523,54177,1
8524,54178,1
8525,54179,0
8526,54180,1
8527,54181,1
8528,54182,6
8529,54183,2
8530,54184,0
8531,54185,0
8532,54186,0
8533,54187,1
8534,54188,1
8535,54189,3
8536,54190,4
8537,54191,3
8538,54192,0
8539,54193,3
8540,54194,2
8541,54195,0
8542,54196,3
8543,54197,1
8544,54198,2
8545,54199,2
8546,54200,2
8547,54201,0
8548,54202,1
8549,54203,2
8550,54204,0
8551,54205,2
8552,54206,0
8553,54207,2
8554,54208,0
8555,54209,3
8556,54210,2
8557,54211,3
8558,54212,1
8559,54213,2
8560,54214,3
8561,54215,1
8562,54216,0
8563,54217,2
8564,54218,2
8565,54219,1
8566,54220,0
8567,54221,1
8568,54222,2
8569,54223,1
8570,54224,2
8571,54225,3
8572,54226,1
8573,54227,1
8574,54228,1
8575,54229,3
8576,54230,2
8577,54231,6
8578,54232,3
8579,54233,2
8580,54234,0
8581,54235,4
8582,54236,2
8583,54237,2
8584,54238,1
8585,54239,0
8586,54240,3
8587,54241,3
8588,54242,1
8589,54243,1
8590,54244,0
8591,54245,2
8592,54246,2
8593,54247,0
8594,54248,0
8595,54249,0
8596,54250,3
8597,54251,3
8598,54252,3
8599,54253,2
8600,54254,3
8601,54255,0
8602,54256,1
8603,54257,1
8604,54258,1
8605,54259,1
8606,54260,6
8607,54261,1
8608,54262,0
8609,54263,3
8610,54264,3
8611,54265,0
8612,54266,3
8613,54267,0
8614,54268,3
8615,54269,3
8616,54270,1
8617,54271,5
8618,54272,0
8619,54273,4
8620,54274,2
8621,54275,0
8622,54276,0
8623,54277,1
8624,54278,1
8625,54279,3
8626,54280,1
8627,54281,4
8628,54282,0
8629,54283,6
8630,54284,3
8631,54285,3
8632,54286,3
8633,54287,1
8634,54288,3
8635,54289,3
8636,54290,1
8637,54291,1
8638,54292,3
8639,54293,1
8640,54294,3
8641,54295,1
8642,54296,2
8643,54297,2
8644,54298,0
8645,54299,1
8646,54300,3
8647,54301,2
8648,54302,2
8649,54303,0
8650,54304,0
8651,54305,6
8652,54306,0
8653,54307,3
8654,54308,0
8655,54309,1
8656,54310,1
8657,54311,2
8658,54312,1
8659,54313,0
8660,54314,2
8661,54315,1
8662,54316,0
8663,54317,2
8664,54318,1
8665,54319,0
8666,54320,1
8667,54321,1
8668,54322,2
8669,54323,3
8670,54324,0
8671,54325,0
8672,54326,1
8673,54327,1
8674,54328,3
8675,54329,6
8676,54330,1
8677,54331,3
8678,54332,3
8679,54333,2
8680,54334,2
8681,54335,1
8682,54336,0
8683,54337,2
8684,54338,2
8685,54339,2
8686,54340,2
8687,54341,3
8688,54342,3
8689,54343,6
8690,54344,3
8691,54345,3
8692,54346,0
8693,54347,1
8694,54348,0
8695,54349,1
8696,54350,1
8697,54351,2
8698,54352,1
8699,54353,2
8700,54354,3
8701,54355,2
8702,54356,0
8703,54357,1
8704,54358,0
8705,54359,3
8706,54360,1
8707,54361,1
8708,54362,3
8709,54363,1
8710,54364,1
8711,54365,6
8712,54366,1
8713,54367,1
8714,54368,3
8715,54369,2
8716,54370,2
8717,54371,2
8718,54372,6
8719,54373,1
8720,54374,2
8721,54375,1
8722,54376,2
8723,54377,1
8724,54378,0
8725,54379,1
8726,54380,3
8727,54381,1
8728,54382,3
8729,54383,1
8730,54384,0
8731,54385,1
8732,54386,1
8733,54387,3
8734,54388,1
8735,54389,2
8736,54390,0
8737,54391,3
8738,54392,4
8739,54393,3
8740,54394,1
8741,54395,1
8742,54396,6
8743,54397,1
8744,54398,3
8745,54399,1
8746,54400,5
8747,54401,2
8748,54402,1
8749,54403,6
8750,54404,1
8751,54405,2
8752,54406,0
8753,54407,2
8754,54408,4
8755,54409,3
8756,54410,1
8757,54411,2
8758,54412,1
8759,54413,3
8760,54414,3
8761,54415,1
8762,54416,6
8763,54417,4
8764,54418,2
8765,54419,0
8766,54420,0
8767,54421,3
8768,54422,1
8769,54423,3
8770,54424,4
8771,54425,2
8772,54426,2
8773,54427,1
8774,54428,1
8775,54429,2
8776,54430,1
8777,54431,1
8778,54432,3
8779,54433,1
8780,54434,1
8781,54435,1
8782,54436,4
8783,54437,4
8784,54438,3
8785,54439,1
8786,54440,3
8787,54441,1
8788,54442,3
8789,54443,2
8790,54444,3
8791,54445,5
8792,54446,3
8793,54447,3
8794,54448,3
8795,54449,3
8796,54450,0
8797,54451,1
8798,54452,3
8799,54453,3
8800,54454,2
8801,54455,2
8802,54456,3
8803,54457,1
8804,54458,6
8805,54459,0
8806,54460,1
8807,54461,3
8808,54462,3
8809,54463,2
8810,54464,1
8811,54465,6
8812,54466,1
8813,54467,2
8814,54468,4
8815,54469,1
8816,54470,2
8817,54471,6
8818,54472,4
8819,54473,1
8820,54474,2
8821,54475,3
8822,54476,2
8823,54477,2
8824,54478,1
8825,54479,1
8826,54480,1
8827,54481,1
8828,54482,1
8829,54483,6
8830,54484,3
8831,54485,3
8832,54486,3
8833,54487,0
8834,54488,0
8835,54489,0
8836,54490,0
8837,54491,3
8838,54492,1
8839,54493,3
8840,54494,3
8841,54495,0
8842,54496,2
8843,54497,3
8844,54498,2
8845,54499,2
8846,54500,3
8847,54501,3
8848,54502,3
8849,54503,0
8850,54504,3
8851,54505,1
8852,54506,3
8853,54507,6
8854,54508,2
8855,54509,3
8856,54510,3
8857,54511,3
8858,54512,3
8859,54513,3
8860,54514,0
8861,54515,2
8862,54516,2
8863,54517,3
